source_id	split	sha256	original_url	fallback_urls
smithsonian-open-access:ld1-1643406126934-1643406139974-2	train	1638982045f94bd8dc8359707574cbf7447cef6406f901e1f32fce7dc8bed834	https://ids.si.edu/ids/download?id=NMNH-ALH84020c1_1pt25x_ppl.jpg	
openimages-cvdf-v5-boxable:8c78f6db7a8b6171	train	583eb4262910cd80a7a47d7c5f8109a78112766cd7bc33cdc4ef069b1240cf47	https://open-images-dataset.s3.amazonaws.com/train/8c78f6db7a8b6171.jpg	
openimages-cvdf-v5-boxable:e765bfc51a964b1a	train	2db89c222b273e4ea5d0939cc777f8715aae167bb78045131a4bf3aa725a213a	https://open-images-dataset.s3.amazonaws.com/train/e765bfc51a964b1a.jpg	
openimages-cvdf-v5-boxable:80a0e6acd9021999	train	90e5dc31a57de80aced435152fd1c5ab450506851c240dbf8c6b1f5a444cca94	https://open-images-dataset.s3.amazonaws.com/train/80a0e6acd9021999.jpg	
wikimedia-commons:153279145	train	ed98feb4d4754500a52bc4cb6d3f9bcc28278b9ee18f81a566e0cdb97bf42691	https://upload.wikimedia.org/wikipedia/commons/2/21/%22Borba%22_in_1980.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:0981b2d3dcb0ae2f	train	a90849e3c6498bd644ab6c3712b21b997b9fbfc892e0df02b97d5e3b9575c55d	https://open-images-dataset.s3.amazonaws.com/train/0981b2d3dcb0ae2f.jpg	
openimages-cvdf-v5-boxable:d6d6df8e7b2d8899	train	a15bf71b4fb8f0b76c3efa9bbf89a3bca85199c42c9cfc6522347877d7ce7a04	https://open-images-dataset.s3.amazonaws.com/train/d6d6df8e7b2d8899.jpg	
openimages-cvdf-v5-boxable:61ccc7e4d5d16b70	train	23c6f2e0e5a0f94f17e0b203244f9a7822cd4d09e1ab6284d941cbf0cc3779ad	https://open-images-dataset.s3.amazonaws.com/train/61ccc7e4d5d16b70.jpg	
openimages-cvdf-v5-boxable:3c3a68f553365982	train	0280785b159c74a7f6db02d8c08974f2c5a5665fd6f421c296c4716125411eb5	https://open-images-dataset.s3.amazonaws.com/train/3c3a68f553365982.jpg	
openimages-cvdf-v5-boxable:629f74980902ab34	train	5e7a7659710b1156537e1ded5697169488e2ac4c1f010e8ee0ccbea59aff111e	https://open-images-dataset.s3.amazonaws.com/train/629f74980902ab34.jpg	
openimages-cvdf-v5-boxable:6570c21a04000ac8	train	016d119338689dedc70c532543594f8181fd8d09aca69e563ac506e46f330326	https://open-images-dataset.s3.amazonaws.com/train/6570c21a04000ac8.jpg	
wikimedia-commons:155175173	train	aa58f83f7e470cf5fa17772c6ce040767ffc10f8c1fe777f82956b5f2b7aacc2	https://upload.wikimedia.org/wikipedia/commons/d/d9/%22Jerez_de_la_Frontera_am_Abend_ist_einfach_bezaubernd%22._03.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:caa593b35e7c1005	train	f57b8ab5b5046a5e478975fcdcb5c0dbbccb8a95b11150ce1f2a599c60aad0a5	https://open-images-dataset.s3.amazonaws.com/train/caa593b35e7c1005.jpg	
openimages-cvdf-v5-boxable:1d827b8107fb6f5e	train	6caae9a4ea3be211b9fabe55e8182e3427dee1e02377bd95e7e10f1add77af55	https://open-images-dataset.s3.amazonaws.com/train/1d827b8107fb6f5e.jpg	
openimages-cvdf-v5-boxable:3cf672be0b92eaf7	train	90020eb0bfdf86a54ced304b861870adb1457b16a09238356adefc5663ac7261	https://open-images-dataset.s3.amazonaws.com/train/3cf672be0b92eaf7.jpg	
smithsonian-open-access:ld1-1643399842277-1643399850850-1	train	37f7efaa5cbc27300ee17523e3ab7a3cab5bbb2b806a76ec2e19f7dc41fca891	https://ids.si.edu/ids/download?id=NPM-2008_2006_49.jpg	
openimages-cvdf-v5-boxable:c4b20c578bfdde5e	train	0875067245b24ed053da0c3ac0d7e8247a63fae64ee53e27abe55b27aa51ded2	https://open-images-dataset.s3.amazonaws.com/train/c4b20c578bfdde5e.jpg	
openimages-cvdf-v5-boxable:ddf78c24b72daa64	train	e2977316cdecf8e289ec953b13d40ebd8a2de97b742fc9ae23e8a894314dd527	https://open-images-dataset.s3.amazonaws.com/train/ddf78c24b72daa64.jpg	
openimages-cvdf-v5-boxable:bfcdac5355a1f8bd	train	8959c174e0b5161d78d97034df7c9dfc3d622765acf55b8d63910a52ae5c656c	https://open-images-dataset.s3.amazonaws.com/train/bfcdac5355a1f8bd.jpg	
openimages-cvdf-v5-boxable:939737e79a9b6f1a	train	d1693a3ce08de5098589281d47879261673adade46c17dc3eee11176a691d69a	https://open-images-dataset.s3.amazonaws.com/train/939737e79a9b6f1a.jpg	
wikimedia-commons:179399767	train	9a15a19807ceefd80754a1b448117d8744f4ecc83e850210df2d3b406ec48962	https://upload.wikimedia.org/wikipedia/commons/b/be/%22Boro_women_making_cassava.%22.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:dad92f29319b19be	train	0e9847783fe20122e5dc624dd4f3ff862722e8a67162a4d48dacc6d5dd902437	https://open-images-dataset.s3.amazonaws.com/train/dad92f29319b19be.jpg	
openimages-cvdf-v5-boxable:834b4e16fb7de7fd	train	2e7f6289e5997265268c64c39a6b89d17ae2d1872d15c7a3b4014b6ba1df7b51	https://open-images-dataset.s3.amazonaws.com/train/834b4e16fb7de7fd.jpg	
openimages-cvdf-v5-boxable:b0925cd83bb5ce6e	train	8e677895eabf5a885af762101c6ed728970dce99132844fc81d2701a5d00bd52	https://open-images-dataset.s3.amazonaws.com/train/b0925cd83bb5ce6e.jpg	
openimages-cvdf-v5-boxable:c51e0eaea9c6a389	train	39ad69fb76521cf60b09f0e0f1b41958ae6d05d163cad503eff9e40f1390422b	https://open-images-dataset.s3.amazonaws.com/train/c51e0eaea9c6a389.jpg	
smithsonian-open-access:ld1-1643390182193-1643390186553-0	train	822dd813296be9c2446548b2ccf7f19bcc3df26536e5770242433ab3418bcd98	https://ids.si.edu/ids/download?id=FS-7460_35.jpg	
openimages-cvdf-v5-boxable:c3a36ddbb290e631	train	9bcbc81e004a09d983e806948a167ae91ccc31e80c0e90a3ac0205f0daa693af	https://open-images-dataset.s3.amazonaws.com/train/c3a36ddbb290e631.jpg	
openimages-cvdf-v5-boxable:be276a4e24080c9f	train	4e048952eb8b23e3482b17c7cb45ae6785e989337504392edbd5da1257a1d8ba	https://open-images-dataset.s3.amazonaws.com/train/be276a4e24080c9f.jpg	
openimages-cvdf-v5-boxable:bfd6012607da208a	train	3caea87ca64794e0a35e9624d77147b949d1c898a267a44bb2393ac1ea6a4703	https://open-images-dataset.s3.amazonaws.com/train/bfd6012607da208a.jpg	
wikimedia-commons:179404697	train	f98bf513ba1384e6fb9d084996b99e7eee3fc4d782ef1ec69ad4905c671b48c2	https://upload.wikimedia.org/wikipedia/commons/9/94/%22Old_%3FNoninya_Chief_%26_Boys.%E2%80%9D.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:7fcbb992238cf26d	train	36a26a0cb6fceac994013503f4628f696a4293f63182e19b14c739eccf6a0621	https://open-images-dataset.s3.amazonaws.com/train/7fcbb992238cf26d.jpg	
openimages-cvdf-v5-boxable:d8a54f90a1efc5b6	train	b3e4a788043a60ffa6a705d601bf9464ced19414a08c6c873000ec8fde90ec8e	https://open-images-dataset.s3.amazonaws.com/train/d8a54f90a1efc5b6.jpg	
openimages-cvdf-v5-boxable:edd220884697f8b2	train	b2dbe2da31d3a5f5ebc268410e23b6312af0f7ac9def07a76ebbcb78cd0a8b5b	https://open-images-dataset.s3.amazonaws.com/train/edd220884697f8b2.jpg	
openimages-cvdf-v5-boxable:915a60ba12c6aeb5	train	9744fa9eb5de4b62f2a32beaf0f317237871619a7862d031924da63650d7ab31	https://open-images-dataset.s3.amazonaws.com/train/915a60ba12c6aeb5.jpg	
openimages-cvdf-v5-boxable:f12b5d398ed88f07	train	5ab8557a481399e7126853a82a21da37b2b8a01076ba2371bb8a1e7beb9cc000	https://open-images-dataset.s3.amazonaws.com/train/f12b5d398ed88f07.jpg	
openimages-cvdf-v5-boxable:b0259b48d96bf4b3	train	90d586246006e52db860ed8036b5f52252653bfa46cb243c7f0267532c653dd7	https://open-images-dataset.s3.amazonaws.com/train/b0259b48d96bf4b3.jpg	
wikimedia-commons:145278597	train	c3f11f12ab67422e5b00a3b2e24ee8042e219e05b4608b0acf44e06934cc5a16	https://upload.wikimedia.org/wikipedia/commons/d/d5/%22Portrait_of_an_Old_Man%22_%28Portret_de_B%C4%83tr%C3%A2n%29%2C_by_Ion_Theodorescu-Sion%2C_oil_on_cardboard%2C_photoed_at_Art_Safari_%2810_February-14_May_2023%29%2C_permanently_displayed_in_the_Municipality_Museum_of_R%C3%A2mnicu_S%C4%83rat%2C_Romania.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:2cdea3ad645d414d	train	6a5d079ac6861060f7fe4ae80840aaf89c83d3ec555bce5826d79d2d29cb693b	https://open-images-dataset.s3.amazonaws.com/train/2cdea3ad645d414d.jpg	
openimages-cvdf-v5-boxable:31f279fe4e420223	train	8a1c912468af13e20378f363c6b99c64f68168ff3f40cf4721ef41dc79a58ccc	https://open-images-dataset.s3.amazonaws.com/train/31f279fe4e420223.jpg	
openimages-cvdf-v5-boxable:6ad280a604294c7d	train	22d65156594bc5c8a5d19807632864be52f1c0f6df9ab559eaa56a33aaaf1759	https://open-images-dataset.s3.amazonaws.com/train/6ad280a604294c7d.jpg	
smithsonian-open-access:ld1-1643381040022-1643381052205-1	train	be1d5d84eb659d77ae8fef5ea920bf63ef0521ac0c356136affbbe8e1431254f	https://ids.si.edu/ids/download?id=SAAM-1967.63.174R_1.jpg	
openimages-cvdf-v5-boxable:565a90a3302445da	train	ddb28f35e9feda6d39ac87af0fbde2d751bbd6fd1ac240078df091c8e2d37c7a	https://open-images-dataset.s3.amazonaws.com/train/565a90a3302445da.jpg	
openimages-cvdf-v5-boxable:0ebeb4e30e04ba3c	train	dcca9693edd0c39187807176f5b69656d94a2d102fd78184a0071f6952aaada3	https://open-images-dataset.s3.amazonaws.com/train/0ebeb4e30e04ba3c.jpg	
openimages-cvdf-v5-boxable:60182ef6ab0a0158	train	550a84377d3492877b22452c758f81bcf1b489bcf26e915610e85ead128e2a5c	https://open-images-dataset.s3.amazonaws.com/train/60182ef6ab0a0158.jpg	
openimages-cvdf-v5-boxable:7e4619b55c8bd247	train	368009ae82d2b819259c2a921fed85e5bfd2e55ebb695a4a3f3215d4c1ba3e6c	https://open-images-dataset.s3.amazonaws.com/train/7e4619b55c8bd247.jpg	
wikimedia-commons:26279485	train	a5d6404519846db79a7a05e64e7f15ccf70a5b9fb7c54859838ab95438346cc4	https://upload.wikimedia.org/wikipedia/commons/2/2e/%22Come_Together%22_%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%90%E0%B8%A1%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%B5%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%84%E0%B8%93%E0%B8%B0_%E0%B8%9E%E0%B8%B1%E0%B8%81%E0%B8%9C%E0%B9%88%E0%B8%AD%E0%B8%99_-_Flickr_-_Abhisit_Vejjajiva_%2814%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:5a94d37e009a3f04	train	b0956ee5403205cc3c94478625c2ae9b11fb9c559defe411a2c23729a5d708bb	https://open-images-dataset.s3.amazonaws.com/train/5a94d37e009a3f04.jpg	
openimages-cvdf-v5-boxable:1e99fa40c8af64e0	train	e9ab405b4528c6ad0d4a2fe37a3c7e4b31c691495e295b06436b73a62aaa64fb	https://open-images-dataset.s3.amazonaws.com/train/1e99fa40c8af64e0.jpg	
openimages-cvdf-v5-boxable:f77b1656fbcde64e	train	ee827e7f96e471fc5a77baa8aca450fa39ec9007602986f17d76f821418e95db	https://open-images-dataset.s3.amazonaws.com/train/f77b1656fbcde64e.jpg	
openimages-cvdf-v5-boxable:5932008d5b5487ac	train	6e3abb14e2e6a85f810b59fecceaac684131defa3db5d90ebc333ee7ef458c26	https://open-images-dataset.s3.amazonaws.com/train/5932008d5b5487ac.jpg	
smithsonian-open-access:ld1-1643390182193-1643390185969-0	train	5eb548a31cb6c2341b4fe186491ed362e764834e7e4f88ba5c8ab945c2892a33	https://ids.si.edu/ids/download?id=FS-F1907.661_001.jpg	
openimages-cvdf-v5-boxable:070e5f471ef0c77e	train	73fb64270d2f1fa671250fe019187537ce2fe7e12f7408d1b16837b9a72aa587	https://open-images-dataset.s3.amazonaws.com/train/070e5f471ef0c77e.jpg	
openimages-cvdf-v5-boxable:eec109c7448c2ff1	train	51a6cf28866079b5e3167d7888f61233ca57789f72c4ef09263b3041c3049eca	https://open-images-dataset.s3.amazonaws.com/train/eec109c7448c2ff1.jpg	
openimages-cvdf-v5-boxable:77d77cc95e09bb9e	train	2283b752666c4c69f418086f2901437eb23e6730856b045af91a2680f87bad3e	https://open-images-dataset.s3.amazonaws.com/train/77d77cc95e09bb9e.jpg	
wikimedia-commons:74164001	train	e0a89cdabc3949433761d3e5007ecd32f3359fd66344ea9ed2fda601802afdac	https://upload.wikimedia.org/wikipedia/commons/3/3b/%22Be_That_Girl%22_%2843906065970%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:b813c290bc865838	train	9a3f4233f46e8bc042ae89c783e8c126cf58e6007f0612a5c231268596f06cc2	https://open-images-dataset.s3.amazonaws.com/train/b813c290bc865838.jpg	
openimages-cvdf-v5-boxable:8790ae2e93edfba7	train	23c08f10d104272f73f2195f9a3547ab6f1a06f4e39f74ce8059ad6a1ac71e65	https://open-images-dataset.s3.amazonaws.com/train/8790ae2e93edfba7.jpg	
openimages-cvdf-v5-boxable:0222d3c71b7002c3	train	e0cdad6b4f0ab97b63b842f493a02f0adf3cae9072f7e122e850c23d13733dba	https://open-images-dataset.s3.amazonaws.com/train/0222d3c71b7002c3.jpg	
openimages-cvdf-v5-boxable:97007301979877cc	train	e1fafd3066708fc8fcfc31726f54068a5fbe5e66fbbfaa77acef28cfd35ff4b8	https://open-images-dataset.s3.amazonaws.com/train/97007301979877cc.jpg	
openimages-cvdf-v5-boxable:f180cd8a03fb72af	train	2fd8a548375b19640f0fed4e38815515115bfea8baf903997e3e988f0f3aca2a	https://open-images-dataset.s3.amazonaws.com/train/f180cd8a03fb72af.jpg	
openimages-cvdf-v5-boxable:123c0d845be780cd	train	bf3fbcb2c93bd8bd65b79e86560a2e321d24d19fa07b6eeb015ab96fd9b09024	https://open-images-dataset.s3.amazonaws.com/train/123c0d845be780cd.jpg	
wikimedia-commons:104503118	train	7c8dfde420480608964e156b4971338e6c52f49d686d39d7a52cd8654b6ee58b	https://upload.wikimedia.org/wikipedia/commons/b/bc/%22I_say%2C_Hans_don%27t_forgot_again_to_get_dot_Vacuum_Harness_Oil%2C_I_must_limber_up_my_boots_up_and_fix_the_old_harness._%28front%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:28b7a48928d1b80e	train	d93470ac1370e5fb9982ee5d532376355a4c8b11139284e33bbd224d598fa33c	https://open-images-dataset.s3.amazonaws.com/train/28b7a48928d1b80e.jpg	
openimages-cvdf-v5-boxable:62b4ce26acaf3379	train	c82a82b18bd18a85034393b01e5ede79eefbce5db48fc7eac3ac1f3a0fcc4484	https://open-images-dataset.s3.amazonaws.com/train/62b4ce26acaf3379.jpg	
openimages-cvdf-v5-boxable:080f0e8f553dc909	train	e00ffd95f0379e97b0457621d8ebc81a338a620e1d6368623235962fa67155db	https://open-images-dataset.s3.amazonaws.com/train/080f0e8f553dc909.jpg	
smithsonian-open-access:ld1-1643381040022-1643381055720-0	train	7fd039dfde5069851ef7710b2614cdcfd7c35219640f9bd80e5e2de29e9fd9a7	https://ids.si.edu/ids/download?id=SAAM-1956.11.41_1.jpg	
openimages-cvdf-v5-boxable:df94095deaa0b531	train	dc6c2c9029170241e2149d2b193141e6285dfead38e0474f86f13373bad03b9e	https://open-images-dataset.s3.amazonaws.com/train/df94095deaa0b531.jpg	
openimages-cvdf-v5-boxable:8241fe88ae25cd4c	train	af885affab0344312f549011a63a428e6e05937f4d8405e6c599b5b5c3d9d8f5	https://open-images-dataset.s3.amazonaws.com/train/8241fe88ae25cd4c.jpg	
openimages-cvdf-v5-boxable:c4f84f7e43a9a139	train	9b8389015a26a326c22bbe121e22440a4f195a668f384e97701e232503380381	https://open-images-dataset.s3.amazonaws.com/train/c4f84f7e43a9a139.jpg	
openimages-cvdf-v5-boxable:f6340cbda1c8c06f	train	9cd82de105cb1945476282307c8a011df7384d608b893c67b346a67a55cfac86	https://open-images-dataset.s3.amazonaws.com/train/f6340cbda1c8c06f.jpg	
wikimedia-commons:191965214	train	03d88911ff3320ac41eb734882caec9d3bdafd31b7a821df2f52de046199fa60	https://upload.wikimedia.org/wikipedia/commons/d/df/%22Multiplayer%22_by_Stefano_Arienti_in_2026%2C_Mirafiori_Nord%2C_Turin%2C_Italy.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:1a357e354d1c8cf6	train	cf8008b5ace86723571dcf7c395006431d6688f79459134b2147880b362f3b8d	https://open-images-dataset.s3.amazonaws.com/train/1a357e354d1c8cf6.jpg	
openimages-cvdf-v5-boxable:70c11b5e99ab7aad	train	129021423b86155f4b85c7dc19e62f85392a1e78b0f28b7cc00ef21067d2e87f	https://open-images-dataset.s3.amazonaws.com/train/70c11b5e99ab7aad.jpg	
openimages-cvdf-v5-boxable:cb2823b632303aa5	train	6395484a1f6e740f5703264deaea5d61a2d50bdd62c419b06620b3e067fa5aff	https://open-images-dataset.s3.amazonaws.com/train/cb2823b632303aa5.jpg	
openimages-cvdf-v5-boxable:9dfa86a208090a2a	train	e02ed6790c12c8a776054bf19deb0460e8ac9740cfa0009668ae730cf8770ac9	https://open-images-dataset.s3.amazonaws.com/train/9dfa86a208090a2a.jpg	
smithsonian-open-access:ld1-1643406268859-1643406306793-1	train	abe30a255c948c7a0cea8305a87cc4c173624621ecae99ddb907325328b54c1a	https://ids.si.edu/ids/download?id=NMNH-MIL090485c2_1pt25x_ppl.jpg	
openimages-cvdf-v5-boxable:8c5e3e2d7fdad94a	train	5e6ad25cd183d4a1e6157b7103b908b6c37851c94ea86901400b7036213b1a53	https://open-images-dataset.s3.amazonaws.com/train/8c5e3e2d7fdad94a.jpg	
openimages-cvdf-v5-boxable:4409b734e424fce5	train	81e7f581b166e9e6f3ba00f47000debbe4a4b69cd3039902562e1e76e0238082	https://open-images-dataset.s3.amazonaws.com/train/4409b734e424fce5.jpg	
openimages-cvdf-v5-boxable:97a26b573520bc81	train	219bbcfcc9bd5fdb852306d0ba3bb2f450d30f637a711a4332e55e1ad5200e85	https://open-images-dataset.s3.amazonaws.com/train/97a26b573520bc81.jpg	
wikimedia-commons:118197771	train	842666a68bbe46cd7214884962a53bcd40275367ae8976ad2ad3e1f04f638c83	https://upload.wikimedia.org/wikipedia/commons/d/da/%22Im_on_your_six_rookie%22_%2821251224568%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:04941c18c7896de6	train	af69713cbc2870a953ee8cc733e5c47948e1406f9463fe979023eb9a614a99d8	https://open-images-dataset.s3.amazonaws.com/train/04941c18c7896de6.jpg	
openimages-cvdf-v5-boxable:42cfecd34b111505	train	a7b96ac06695501929dfdc25711d308b22fed05c40408877aa953f05c98a7ff6	https://open-images-dataset.s3.amazonaws.com/train/42cfecd34b111505.jpg	
openimages-cvdf-v5-boxable:0e33640a62a6b9bf	train	69f012a7e2713e1fe163b05bde76499363c8bcdb936020a002f049a6f3290671	https://open-images-dataset.s3.amazonaws.com/train/0e33640a62a6b9bf.jpg	
openimages-cvdf-v5-boxable:1d2c0ca8545d376f	train	7fde6c9b6c67f37562f907f16b2840239438f94d6f24cc0fd178466c4f353002	https://open-images-dataset.s3.amazonaws.com/train/1d2c0ca8545d376f.jpg	
openimages-cvdf-v5-boxable:94f92292535c4499	train	3d7dd90c0fa27b11d36ccba008e614c63bbf8aa51de66a62833b62f831ddb177	https://open-images-dataset.s3.amazonaws.com/train/94f92292535c4499.jpg	
openimages-cvdf-v5-boxable:66259055e27e994f	train	c3816353b004161cccf49eb215a652f897a5c56a9e2027eac30b3df503dc4e42	https://open-images-dataset.s3.amazonaws.com/train/66259055e27e994f.jpg	
wikimedia-commons:42091799	train	d09f337f5ba309fa2d629c2f1a2521f28c041543cf79377c74448fdd4fd96899	https://upload.wikimedia.org/wikipedia/commons/b/b6/%22Arriv%C3%A9e_d%27une_diligence_dans_une_hotellerie_de_la_Manche_%28Santa_Cruz_de_Mudela%29%22_%2819937120295%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:328d70b31b3a15d6	train	f8edf52b1dcd6f53c8c70aac2a065cd27e26a8b2621a86ed7f2b9d8ef1f46c36	https://open-images-dataset.s3.amazonaws.com/train/328d70b31b3a15d6.jpg	
openimages-cvdf-v5-boxable:df8cec30487c318c	train	213e13041a1bbacf77155bf22dbfb4466f9577214b31d9d250e3c8d2cdb2d0a0	https://open-images-dataset.s3.amazonaws.com/train/df8cec30487c318c.jpg	
openimages-cvdf-v5-boxable:77c5f600e3fd25ee	train	782b07076266cf4e55589c0beca2c221ddbc3840f8ec915732bfe23405c0d17b	https://open-images-dataset.s3.amazonaws.com/train/77c5f600e3fd25ee.jpg	
smithsonian-open-access:ld1-1643381040022-1643381044630-1	train	40a2e79e2a190af27f0d8bb0d6908a7dc6cba1bbe3fc12eb576a52f8b2cf11e4	https://ids.si.edu/ids/download?id=SAAM-1973.40_2.jpg	
openimages-cvdf-v5-boxable:6b491d809f1f9a1a	train	9e7d7e90b1729486ae75e980892798040a8a0f4f9488969f4c21200e9140fc8a	https://open-images-dataset.s3.amazonaws.com/train/6b491d809f1f9a1a.jpg	
openimages-cvdf-v5-boxable:548c48c5238c9931	train	9f098db9cc81063f586347202a914acd6ff71f73e636c49327ccb01a545fee8c	https://open-images-dataset.s3.amazonaws.com/train/548c48c5238c9931.jpg	
openimages-cvdf-v5-boxable:8b5d03ea90f5765f	train	eb91ce3315a58b9692796adeb07bc29cd86704be6583b4f43b157b653c9b045b	https://open-images-dataset.s3.amazonaws.com/train/8b5d03ea90f5765f.jpg	
openimages-cvdf-v5-boxable:2c8dc60b16ba2598	train	340497ae8258834be02eb003efd488aa624dcafee0c18830bf2b5d4d3c98cbab	https://open-images-dataset.s3.amazonaws.com/train/2c8dc60b16ba2598.jpg	
wikimedia-commons:158438247	train	f1e0127bd7068c7c56a5ac4fceb668c34a11a0c29370a041f81065b9e0e840ec	https://upload.wikimedia.org/wikipedia/commons/5/52/%22Omaha%22_press_line_at_the_2025_Sundance_Film_Festival_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:0d74a3ecf987934f	train	c982b50c81f35692aad78a49f8aa24335e228427980a1215444b2e808c5400a5	https://open-images-dataset.s3.amazonaws.com/train/0d74a3ecf987934f.jpg	
openimages-cvdf-v5-boxable:0412be6ac0993e6f	train	633e2725a7e298ce196b0b60ea84c8c017654b2ff004e7879ec6396cb5657f50	https://open-images-dataset.s3.amazonaws.com/train/0412be6ac0993e6f.jpg	
openimages-cvdf-v5-boxable:323d650ff9cd39d6	train	bcb483311c1c961533464b85e3d8fc040e63436a0be68f9a41cfb2236285146b	https://open-images-dataset.s3.amazonaws.com/train/323d650ff9cd39d6.jpg	
openimages-cvdf-v5-boxable:eb8236995240624e	train	dee49b138dacad286cad774f7e41a85406ed66d482c133040526dfd2c8b37f73	https://open-images-dataset.s3.amazonaws.com/train/eb8236995240624e.jpg	
smithsonian-open-access:ld1-1643406268859-1643406299399-1	train	1bca590ab027d40be09006befbef669e40738be8c3a2e746944f06bdc1182555	https://ids.si.edu/ids/download?id=NMNH-TaibanB7506-2_1pt25x_ppl.jpg	
openimages-cvdf-v5-boxable:20eff589eb5be0bd	train	84c770a52faa757776d9a91cde0ddcf9b9fbcda0858f52acf2480964e849d591	https://open-images-dataset.s3.amazonaws.com/train/20eff589eb5be0bd.jpg	
openimages-cvdf-v5-boxable:a8822e04d91e2e97	train	758137bd2b5c912dfb3744571a364504229140dfddaf607a0386513b03153dd4	https://open-images-dataset.s3.amazonaws.com/train/a8822e04d91e2e97.jpg	
openimages-cvdf-v5-boxable:5a1d6c806571c2f0	train	71f5e4833d486038e53bee69a6cb4d3d1ad16bf98a57b4989e06eec3060efc17	https://open-images-dataset.s3.amazonaws.com/train/5a1d6c806571c2f0.jpg	
wikimedia-commons:154049780	train	df99ed5c44f220c679721ae251accafdde7ff137720627714619ef11be2558f4	https://upload.wikimedia.org/wikipedia/commons/1/1b/C-2023_A3_Tsuchinshan%E2%80%93ATLAS%2C_photographed_in_Iwkowa%2C_Lesser_Poland_Voivodeship%2C_20241016_1853_6092_05.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:f189f432d6dfe20f	train	cf4031c1062eb7885045773546428ce4f3eb881953b1745953a87bba81bb23e0	https://open-images-dataset.s3.amazonaws.com/train/f189f432d6dfe20f.jpg	
openimages-cvdf-v5-boxable:f1d0132f81cf4ab5	train	5d99c87e5e48516d215418e7a33d1238735111548db4591249e8d0a825238b51	https://open-images-dataset.s3.amazonaws.com/train/f1d0132f81cf4ab5.jpg	
openimages-cvdf-v5-boxable:d0a0dfb74740ae1a	train	412913ad10b24f80ab477b7239f74e5a9f741b511da124d0301a840fd4034a18	https://open-images-dataset.s3.amazonaws.com/train/d0a0dfb74740ae1a.jpg	
openimages-cvdf-v5-boxable:c0d5907640b8a1e4	train	7474a865465c412f94935f07f7fe138375caad063d4980b7646a65e37f3225cd	https://open-images-dataset.s3.amazonaws.com/train/c0d5907640b8a1e4.jpg	
openimages-cvdf-v5-boxable:ca2fb09e2f6c5504	train	89d8e80a28ceade7241bd7da81ea547153702f5ec968e72848fec9ccb6709259	https://open-images-dataset.s3.amazonaws.com/train/ca2fb09e2f6c5504.jpg	
openimages-cvdf-v5-boxable:8957fa758fd9130f	train	8179cf363425b0facb138b0b4207d0fffec635266f87609526234a69266b3187	https://open-images-dataset.s3.amazonaws.com/train/8957fa758fd9130f.jpg	
wikimedia-commons:39883111	train	32cdbfaf2f2d0c812d2d6369a58f607805ce7107342d945c08806ca7bcd25f51	https://upload.wikimedia.org/wikipedia/commons/c/c6/%22Attack_of_the_Asian_Carp%21%22_%E2%80%94_The_Theater_of_Public_Policy_%288124057291%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original	
openimages-cvdf-v5-boxable:464ab9a0ec845761	train	f65618e2c0a7ecdfedfb459155af9348df544925f86dad04361798442cb72849	https://open-images-dataset.s3.amazonaws.com/train/464ab9a0ec845761.jpg	
openimages-cvdf-v5-boxable:3b168d4e83308033	train	4c475adc8b13cfd44edb33dfde148cb24006c7088769fbe2c5f7778855c84699	https://open-images-dataset.s3.amazonaws.com/train/3b168d4e83308033.jpg	
openimages-cvdf-v5-boxable:238fab46fe959bf4	train	3199db7051b68231cb3568574ce7a8fa55a01091b39ef4574d7f697830568155	https://open-images-dataset.s3.amazonaws.com/train/238fab46fe959bf4.jpg	
